candidat_id,filiere_code,parcours_id,age,sexe,serie,moyenne_generale,preferences_env,objectif_professionnel,filiere_nom,filiere_parcours_id,filiere_parcours_nom,filiere_secteur,target,nombre_competences,nombre_matieres_fortes,nombre_matieres_faibles,nombre_centres_interet
STD_2026_0711,TEH,P4,18,M,A,12.02,Espaces de Coworking / Startup,Data Scientist / IA,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0711,CAA,P5,18,M,A,12.02,Espaces de Coworking / Startup,Data Scientist / IA,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0711,DTJA,P5,18,M,A,12.02,Espaces de Coworking / Startup,Data Scientist / IA,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0711,EMP,P5,18,M,A,12.02,Espaces de Coworking / Startup,Data Scientist / IA,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0711,FIC,P5,18,M,A,12.02,Espaces de Coworking / Startup,Data Scientist / IA,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0712,AEE,P1,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0712,IAA,P1,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0712,PIP,P1,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0712,EMII,P2,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0712,GCA,P2,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0712,ICMP,P2,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0712,ESIIA,P3,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0712,IGGLIA,P3,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0712,IMTICIA,P3,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,1,3,2,2,2
STD_2026_0712,ISAIA,P3,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0712,TEE,P4,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0712,TEH,P4,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0712,CAA,P5,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0712,DTJA,P5,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0712,EMP,P5,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0712,FIC,P5,17,F,A1,12.54,Espaces de Coworking / Startup,Designer UI/UX,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0713,AEE,P1,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0713,IAA,P1,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0713,PIP,P1,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0713,EMII,P2,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0713,GCA,P2,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0713,ICMP,P2,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0713,ESIIA,P3,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0713,IGGLIA,P3,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0713,IMTICIA,P3,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0713,ISAIA,P3,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,1,3,2,2,2
STD_2026_0713,TEE,P4,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0713,TEH,P4,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0713,CAA,P5,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0713,DTJA,P5,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0713,EMP,P5,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0713,FIC,P5,20,M,A2,13.18,Sur le terrain / Chantier,Data Analyst,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0714,AEE,P1,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0714,IAA,P1,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0714,PIP,P1,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0714,EMII,P2,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0714,GCA,P2,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0714,ICMP,P2,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0714,ESIIA,P3,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0714,IGGLIA,P3,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0714,IMTICIA,P3,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0714,ISAIA,P3,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0714,TEE,P4,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,1,3,2,2,2
STD_2026_0714,TEH,P4,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0714,CAA,P5,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0714,DTJA,P5,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0714,EMP,P5,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0714,FIC,P5,16,M,L,13.88,Laboratoire & R&D,Consultant Écotourisme,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0715,AEE,P1,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0715,IAA,P1,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0715,PIP,P1,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0715,EMII,P2,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0715,GCA,P2,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0715,ICMP,P2,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0715,ESIIA,P3,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0715,IGGLIA,P3,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0715,IMTICIA,P3,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0715,ISAIA,P3,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0715,TEE,P4,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0715,TEH,P4,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,1,3,2,2,2
STD_2026_0715,CAA,P5,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0715,DTJA,P5,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0715,EMP,P5,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0715,FIC,P5,16,F,C,12.45,Sur le terrain / Chantier,Directeur de l'Hébergement,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0716,AEE,P1,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0716,IAA,P1,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0716,PIP,P1,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0716,EMII,P2,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0716,GCA,P2,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0716,ICMP,P2,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0716,ESIIA,P3,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0716,IGGLIA,P3,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0716,IMTICIA,P3,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0716,ISAIA,P3,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0716,TEE,P4,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0716,TEH,P4,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0716,CAA,P5,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,1,3,2,2,2
STD_2026_0716,DTJA,P5,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0716,EMP,P5,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0716,FIC,P5,16,F,D,13.38,Laboratoire & R&D,Chef de Produit Marketing,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0717,AEE,P1,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0717,IAA,P1,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0717,PIP,P1,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0717,EMII,P2,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0717,GCA,P2,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0717,ICMP,P2,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0717,ESIIA,P3,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0717,IGGLIA,P3,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0717,IMTICIA,P3,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0717,ISAIA,P3,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0717,TEE,P4,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0717,TEH,P4,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0717,CAA,P5,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0717,DTJA,P5,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,1,3,2,2,2
STD_2026_0717,EMP,P5,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0717,FIC,P5,16,M,S,13.39,Entreprise industrielle,Juriste d'Entreprise,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0718,AEE,P1,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0718,IAA,P1,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0718,PIP,P1,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0718,EMII,P2,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0718,GCA,P2,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0718,ICMP,P2,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0718,ESIIA,P3,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0718,IGGLIA,P3,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0718,IMTICIA,P3,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0718,ISAIA,P3,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0718,TEE,P4,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0718,TEH,P4,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0718,CAA,P5,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0718,DTJA,P5,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0718,EMP,P5,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,1,3,2,2,2
STD_2026_0718,FIC,P5,21,M,G,13.76,Espaces de Coworking / Startup,Analyste Économique,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0719,AEE,P1,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0719,IAA,P1,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0719,PIP,P1,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0719,EMII,P2,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0719,GCA,P2,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0719,ICMP,P2,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0719,ESIIA,P3,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0719,IGGLIA,P3,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0719,IMTICIA,P3,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0719,ISAIA,P3,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0719,TEE,P4,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0719,TEH,P4,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0719,CAA,P5,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0719,DTJA,P5,18,F,Technique,12.22,Laboratoire & R&D,Directeur Financier (CFO),Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
